norad_id,intl_designator,name,alt_names,object_type,size_class,size_source,mass_kg,length_m,width_m,height_m,deployed_span_m,shape,equiv_sphere_radius_m,rcs_m2,status,gcat_status,launch_date,decay_date,launch_vehicle,launch_site,launch_site_country,launch_pad,operator,operator_country,orbit_source,op_orbit,orbit_epoch,inclination_deg,raan_deg,eccentricity,arg_perigee_deg,mean_anomaly_deg,mean_motion_rev_day,period_min,sma_km,apogee_km,perigee_km,ns_org,ns_nation,ns_status,ns_desc,ns_url
67399,2026-004AN,Tomorrow-S11,-,Payload,~12U,estimated (volume),12.0,0.3,0.2,0.2,1.2,Box+2 pan,0.1596,,In orbit,O,2026-01-11,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Tomorrow.io (The Tomorrow Companies Inc.),US,TLE 2026-05-28,LEO/S,2026-05-28T06:30:19Z,97.4558,147.7763,0.0009014,61.8965,298.318,15.19312808,94.78,6886.053,514.1,501.7,,,,,
67398,2026-004AM,Tomorrow-S10,-,Payload,~12U,estimated (volume),12.0,0.3,0.2,0.2,1.2,Box+2 pan,0.1596,,In orbit,O,2026-01-11,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Tomorrow.io (The Tomorrow Companies Inc.),US,TLE 2026-05-28,LLEO/S,2026-05-28T05:30:42Z,97.4566,147.6976,0.0008258,64.1729,296.0356,15.19004212,94.799,6886.986,514.5,503.2,,,,,
67386,2026-004Z,SPARCS,-,Payload,~3U,estimated (volume),12.0,0.3,0.1,0.1,1.3,Box+ 2 pan,0.1056,,In orbit,O,2026-01-11,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Arizona State University,US,TLE 2026-05-28,LEO/S,2026-05-28T06:38:30Z,97.7996,147.3145,0.0002848,156.8065,203.3281,14.88755539,96.725,6979.96,603.8,599.8,,,,,
67368,2026-004F,Lemur-2 Wobler,-,Payload,~3U,estimated (volume),4.6,0.3,0.1,0.1,0.3,Box+2 pan,0.1056,,In orbit,O,2026-01-11,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Spire Global Luxembourg,L,TLE 2026-05-28,LEO/S,2026-05-28T06:40:40Z,97.8036,147.2366,0.0007695,185.0594,175.0546,14.88353274,96.751,6981.217,608.5,597.7,,,,,
67367,2026-004E,Lemur-2 Sonnenblume,-,Payload,~3U,estimated (volume),4.6,0.3,0.1,0.1,0.3,Box+2 pan,0.1056,,In orbit,O,2026-01-11,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Spire Global Luxembourg,L,TLE 2026-05-28,LEO/S,2026-05-28T06:46:33Z,97.7981,147.1378,0.0007348,197.1834,162.9135,14.8819794,96.761,6981.703,608.7,598.4,,,,,
67365,2026-004C,Lemur-2 Mario-Sousa,-,Payload,~3U,estimated (volume),4.6,0.3,0.1,0.1,0.3,Box+2 pan,0.1056,,In orbit,O,2026-01-11,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Spire Global Luxembourg,L,TLE 2026-05-28,LEO/S,2026-05-27T22:48:02Z,97.7984,146.8192,0.0007684,195.6294,164.4687,14.88326268,96.753,6981.302,608.5,597.8,,,,,
67387,2026-004AA,Lemur-2 Kate,-,Payload,~3U,estimated (volume),4.6,0.3,0.1,0.1,0.3,Box+2 pan,0.1056,,In orbit,O,2026-01-11,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Spire Global Luxembourg,L,TLE 2026-05-28,LEO/S,2026-05-28T06:38:20Z,97.8032,147.5412,0.0004081,133.5463,226.6094,14.89886222,96.652,6976.428,601.1,595.4,,,,,
67388,2026-004AB,Lemur-2 HCS-Bazus,-,Payload,~3U,estimated (volume),4.6,0.3,0.1,0.1,0.3,Box+2 pan,0.1056,,In orbit,O,2026-01-11,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Spire Global Luxembourg,L,TLE 2026-05-28,LEO/S,2026-05-28T06:36:56Z,97.8019,147.5241,0.0003862,127.2874,232.8696,14.89858972,96.653,6976.513,601.1,595.7,,,,,
67370,2026-004H,Lemur-2 Gram-E-Sue,-,Payload,~3U,estimated (volume),4.6,0.3,0.1,0.1,0.3,Box+2 pan,0.1056,,In orbit,O,2026-01-11,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Spire Global Luxembourg,L,TLE 2026-05-28,LEO/S,2026-05-28T06:26:49Z,97.7966,147.1378,0.0006321,197.3546,162.7456,14.88366493,96.75,6981.176,607.5,598.6,,,,,
67363,2026-004A,Lemur-2 FikretDengiz,-,Payload,~3U,estimated (volume),4.6,0.3,0.1,0.1,0.3,Box+2 pan,0.1056,,In orbit,O,2026-01-11,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Spire Global Luxembourg,L,TLE 2026-05-28,LEO/S,2026-05-28T05:35:23Z,97.8009,147.1009,0.0008152,194.6039,165.4944,14.88158026,96.764,6981.828,609.4,598.0,,,,,
67366,2026-004D,Lemur-2 Callum-K-J,-,Payload,~3U,estimated (volume),4.6,0.3,0.1,0.1,0.9,Box+2 pan,0.1056,,In orbit,O,2026-01-11,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Spire Global Luxembourg,L,TLE 2026-05-28,LEO/S,2026-05-28T05:31:08Z,97.8011,147.1076,0.0008318,189.7237,170.382,14.88069124,96.77,6982.106,609.8,598.2,,,,,
67389,2026-004AC,Hydra-2,-,Payload,~3U,estimated (volume),10.0,0.3,0.1,0.1,0.5,Box+3 pan,0.1056,,In orbit,O,2026-01-11,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Aistech Space,E,TLE 2026-05-28,LLEO/S,2026-05-27T23:12:04Z,97.4577,147.3034,0.000494,65.2725,294.9022,15.18299073,94.843,6889.118,514.4,507.6,,,,,
67364,2026-004B,Dcubed-1,-,Payload,~3U,estimated (volume),5.0,0.3,0.1,0.1,0.3,Box+boom,0.1056,,In orbit,O,2026-01-11,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Deployables Cubed (DCubed) GmbH,D,TLE 2026-05-28,LEO/S,2026-05-28T05:59:21Z,97.806,147.14,0.0008321,184.9967,175.1168,14.8762271,96.799,6983.503,611.2,599.6,,,,,
67390,2026-004AD,Connecta IOT-16,-,Payload,~12U,estimated (volume),10.0,0.3,0.2,0.2,0.3,Box,0.1596,,In orbit,O,2026-01-11,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Plan-S Uydu ve Uzay Teknolojileri A.S.,TR,TLE 2026-05-28,LLEO/S,2026-05-28T06:30:32Z,97.4578,147.5103,0.0005522,64.895,295.2856,15.17754245,94.877,6890.767,516.4,508.8,,,,,
67402,2026-004AR,Connecta IOT-15,-,Payload,~12U,estimated (volume),10.0,0.3,0.2,0.2,0.3,Box,0.1596,,In orbit,O,2026-01-11,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Plan-S Uydu ve Uzay Teknolojileri A.S.,TR,TLE 2026-05-28,LLEO/S,2026-05-28T05:25:32Z,97.4559,147.3828,0.0004892,57.3095,302.861,15.17575318,94.888,6891.308,516.5,509.8,,,,,
67401,2026-004AQ,Connecta IOT-14,-,Payload,~12U,estimated (volume),10.0,0.3,0.2,0.2,0.3,Box,0.1596,,In orbit,O,2026-01-11,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Plan-S Uydu ve Uzay Teknolojileri A.S.,TR,TLE 2026-05-28,LLEO/S,2026-05-28T05:44:11Z,97.4502,147.5605,0.0011213,56.2224,304.0076,15.18384707,94.838,6888.859,518.4,503.0,,,,,
67400,2026-004AP,Connecta IOT-13,-,Payload,~12U,estimated (volume),10.0,0.3,0.2,0.2,0.3,Box,0.1596,,In orbit,O,2026-01-11,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Plan-S Uydu ve Uzay Teknolojileri A.S.,TR,TLE 2026-05-28,LLEO/S,2026-05-27T23:10:14Z,97.4552,147.2638,0.0010318,66.3259,293.9057,15.17834841,94.872,6890.523,519.5,505.3,,,,,
67369,2026-004G,BlackCAT,-,Payload,~3U,estimated (volume),11.4,0.3,0.1,0.1,1.5,Box+ 2 pan,0.1056,,In orbit,O,2026-01-11,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Penn State University,US,TLE 2026-05-28,LEO/S,2026-05-28T07:28:51Z,97.7982,147.0915,0.0006466,197.2995,162.8002,14.87591166,96.801,6983.601,610.0,600.9,,,,,
,2025-313AS,Yeya-2,-,Payload,5 kg,mass,5.0,0.3,0.1,,0.3,Box,,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,NPO Kaisant,RU,GCAT (initial),LLEO/S,,97.41,,,,,,,,510.0,494.0,,,,,
,2025-313AD,Vladivostok-2,-,Payload,8U,nanosats.eu,10.0,0.3,0.2,,0.3,Box,,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,Dal'nevostochniy federal'niy universitet,RU,GCAT (initial),LLEO/S,,97.41,,,,,,,,516.0,495.0,Far Eastern Federal University,Russia,"Unknown, ?",Record dangerous heliogeophysical phenomena in near-Earth space and for radio measurements.,https://www.nanosats.eu/sat/vladivostok-2
,2025-313AB,VM-3.1,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,,0.3,Box,,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,OOO Spetsial'niy Texknologicheskiy Tsentr (STTs),RU,GCAT (initial),LLEO/S,,97.41,,,,,,,,516.0,495.0,STC (Spetsialny Tekhnologichesky Center),Russia,"Unknown, ?",Radio-engineering monitoring.,https://www.nanosats.eu/sat/vm-3-1
67279,2025-313AH,UTE-Galapagos,-,Payload,~3U,estimated (volume),5.0,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,UTE/YUZGU,EC,TLE 2026-05-28,LLEO/S,2026-05-28T03:55:57Z,97.3933,223.0928,0.0015605,77.167,283.1309,15.22519366,94.58,6876.381,509.0,487.5,,,,,
,2025-313BF,Trisat-4,-,Payload,0.5 kg,mass,0.5,0.01,0.3,,0.3,Plate,,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,OKB Pyatoye Pokoloniye (OKB5),RU,GCAT (initial),LLEO/S,,97.41,,,,,,,,510.0,494.0,OKB Fifth Generation,Russia,On spacecraft,"TriSAT is a single-board picosatellite, up to 0.5 kg. In transport position, it folds into a triangular prism. In working position, it unfolds into a plane.",https://www.nanosats.eu/sat/trisat-picosatellite-4
67482,2025-313BE,Trisat-3,-,Payload,0.5 kg,mass,0.5,0.01,0.3,,0.3,Plate,0.0309,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,Jami'at Qatar,QA,TLE 2026-05-28,LLEO/S,2026-05-28T04:45:29Z,97.388,225.3068,0.0004077,91.875,268.2965,15.44321638,93.245,6811.509,436.1,430.6,,,,,
,2025-313BD,Trisat-2,-,Payload,0.5 kg,mass,0.5,0.01,0.3,,0.3,Plate,,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,RUVDS (MT Finance LLC),RU,GCAT (initial),LLEO/S,,97.41,,,,,,,,509.0,495.0,,,,,
,2025-313BC,TriSat-1,-,Payload,0.5 kg,mass,0.5,0.01,0.3,,0.3,Plate,,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,OKB5P?,RU,GCAT (initial),LLEO/S,,97.41,,,,,,,,509.0,495.0,OKB Fifth Generation,Russia,On spacecraft,"TriSAT is a single-board picosatellite, up to 0.5 kg. In transport position, it folds into a triangular prism. In working position, it unfolds into a plane.",https://www.nanosats.eu/sat/trisat-picosatellite-1
67290,2025-313AU,SakhaCube-Cholbon,-,Payload,1U,nanosats.eu,1.0,0.1,0.1,0.1,0.1,Box,0.0691,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,Malaya Akademia Nauk Repspubliki Sakha (Yakutiya),RU,TLE 2026-05-28,LLEO/S,2026-05-28T03:26:36Z,97.3944,223.434,0.001059,72.1627,288.0765,15.2446656,94.459,6870.525,499.7,485.1,Sakha Science Academy,Russia,"Unknown, ?",YKSA LLC payload with 12 Arduino-compatible microcontrollers and a set of sensors to study the environment.,https://www.nanosats.eu/sat/sakhacube-cholbon
,2025-313P,SM-3.1,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,,0.3,Box,,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,OOO Spetsial'niy Texknologicheskiy Tsentr (STTs),RU,GCAT (initial),LLEO/S,,97.42,,,,,,,,515.0,494.0,STC (Spetsialny Tekhnologichesky Center),Russia,"Unknown, ?",Optical-electronic observation with high resolution.,https://www.nanosats.eu/sat/sm-3-1
67265,2025-313T,SITRO-TD-4,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,Sitronics Group,RU,TLE 2026-05-28,LLEO/S,2026-05-28T03:33:09Z,97.3941,223.1287,0.0015924,78.0022,282.2999,15.2295342,94.553,6875.075,507.9,486.0,Sitronics Group,Russia,Operational,,https://www.nanosats.eu/sat/sitro-td
67270,2025-313Y,SITRO-TD-3,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,Sitronics Group,RU,TLE 2026-05-28,LLEO/S,2026-05-28T03:29:38Z,97.3952,223.1511,0.0015969,77.5904,282.7119,15.23026012,94.549,6874.856,507.7,485.7,Sitronics Group,Russia,Operational,,https://www.nanosats.eu/sat/sitro-td
67266,2025-313U,SITRO-AIS-65,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,Sitronics Group,RU,TLE 2026-05-28,LLEO/S,2026-05-28T03:27:30Z,97.397,223.1884,0.0015879,76.8078,283.4929,15.23036222,94.548,6874.826,507.6,485.8,Sitronics Group,Russia,Operational,C onstellations for AIS for tracking ships and high-resolution optical remote sensing.,https://www.nanosats.eu/sat/sitro-ais
67292,2025-313AW,SITRO-AIS-64,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,Sitronics Group,RU,TLE 2026-05-28,LLEO/S,2026-05-28T04:46:54Z,97.3945,223.5193,0.0010369,71.7611,288.4754,15.24573269,94.453,6870.204,499.2,484.9,Sitronics Group,Russia,Operational,C onstellations for AIS for tracking ships and high-resolution optical remote sensing.,https://www.nanosats.eu/sat/sitro-ais
67294,2025-313AY,SITRO-AIS-63,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,Sitronics Group,RU,TLE 2026-05-28,LLEO/S,2026-05-28T04:41:24Z,97.3952,223.5311,0.0010239,72.446,287.7895,15.24617723,94.45,6870.071,499.0,484.9,Sitronics Group,Russia,Operational,C onstellations for AIS for tracking ships and high-resolution optical remote sensing.,https://www.nanosats.eu/sat/sitro-ais
67296,2025-313BA,SITRO-AIS-62,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,Sitronics Group,RU,TLE 2026-05-28,LLEO/S,2026-05-28T04:27:25Z,97.3952,223.5503,0.0010088,72.8956,287.3386,15.24759659,94.441,6869.644,498.4,484.6,Sitronics Group,Russia,Operational,C onstellations for AIS for tracking ships and high-resolution optical remote sensing.,https://www.nanosats.eu/sat/sitro-ais
67297,2025-313BB,SITRO-AIS-61,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,Sitronics Group,RU,TLE 2026-05-28,LLEO/S,2026-05-28T04:18:41Z,97.3956,223.5627,0.0009843,74.7903,285.4423,15.24823714,94.437,6869.452,498.1,484.6,Sitronics Group,Russia,Operational,C onstellations for AIS for tracking ships and high-resolution optical remote sensing.,https://www.nanosats.eu/sat/sitro-ais
67260,2025-313N,SITRO-AIS-60,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,Sitronics Group,RU,TLE 2026-05-28,LLEO/S,2026-05-28T03:21:52Z,97.3959,222.9973,0.0015155,77.2742,283.0187,15.21857995,94.621,6878.373,510.7,489.8,Sitronics Group,Russia,Operational,C onstellations for AIS for tracking ships and high-resolution optical remote sensing.,https://www.nanosats.eu/sat/sitro-ais
67257,2025-313K,SITRO-AIS-59,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,Sitronics Group,RU,TLE 2026-05-28,LLEO/S,2026-05-28T04:12:39Z,97.3943,223.0852,0.0016976,77.805,282.5087,15.22684842,94.57,6875.883,509.4,486.1,Sitronics Group,Russia,Operational,C onstellations for AIS for tracking ships and high-resolution optical remote sensing.,https://www.nanosats.eu/sat/sitro-ais
67258,2025-313L,SITRO-AIS-58,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,Sitronics Group,RU,TLE 2026-05-28,LLEO/S,2026-05-28T04:02:19Z,97.3937,223.0853,0.0016871,77.1313,283.1808,15.22793213,94.563,6875.557,509.0,485.8,Sitronics Group,Russia,Operational,C onstellations for AIS for tracking ships and high-resolution optical remote sensing.,https://www.nanosats.eu/sat/sitro-ais
67256,2025-313J,SITRO-AIS-57,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,Sitronics Group,RU,TLE 2026-05-28,LLEO/S,2026-05-28T04:09:31Z,97.3934,223.0747,0.0017131,75.8147,284.4992,15.2275453,94.565,6875.673,509.3,485.8,Sitronics Group,Russia,Operational,C onstellations for AIS for tracking ships and high-resolution optical remote sensing.,https://www.nanosats.eu/sat/sitro-ais
,2025-313Z,SCH-619,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,,0.3,Box,,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,OOO Spetsial'niy Texknologicheskiy Tsentr (STTs),RU,GCAT (initial),LLEO/S,,97.41,,,,,,,,517.0,495.0,STC (Spetsialny Tekhnologichesky Center),Russia,"Unknown, ?",Radio-engineering monitoring.,https://www.nanosats.eu/sat/sch-619
67291,2025-313AV,QMR-KWT-2,-,Payload,1U,nanosats.eu,1.0,0.1,0.1,0.1,0.1,Box,0.0691,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,Orbital Space (Kuwait),KW,TLE 2026-05-28,LLEO/S,2026-05-28T03:34:39Z,97.3942,223.5758,0.0010171,71.7235,288.5109,15.25686129,94.384,6866.863,495.7,481.7,Orbital Space,Kuwait,Operational,Amateur radio mission with a camera.,https://www.nanosats.eu/sat/qmr-kwt_2
67289,2025-313AT,NASBSat-1,-,Payload,6U,nanosats.eu,10.0,0.3,0.2,0.2,0.3,Box,0.1596,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,Natsionalnaya Akademia Navuk Belarusi,BY,TLE 2026-05-28,LLEO/S,2026-05-28T03:50:31Z,97.3942,223.5642,0.0010537,72.1347,288.104,15.2544208,94.399,6867.595,496.7,482.2,The National Academy of Sciences of Belarus,Belarus,Operational,,https://www.nanosats.eu/sat/nasbsat-1
67286,2025-313AQ,Mule-4T,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,OKB Pyatoye Pokoloniye (OKB5),RU,TLE 2026-05-28,LLEO/S,2026-05-28T04:20:18Z,97.3944,223.3861,0.0011111,70.7075,289.5363,15.23881958,94.496,6872.282,501.8,486.5,OKB Fifth Generation,Russia,"Unknown, ?",Deploy the TriSat picosatellites.,https://www.nanosats.eu/sat/mule-4t
,2025-313AG,MorSat-1,-,Payload,6U,nanosats.eu,10.0,0.3,0.2,,0.3,Box,,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,AMGU/MAIO,RU,GCAT (initial),LLEO/S,,97.41,,,,,,,,510.0,495.0,Amur State University,Russia,Operational,Monitor the buildup of contaminants inside spacecraft and test pulsed plasma thruster.,https://www.nanosats.eu/sat/morsat-1
,2025-313AC,Mokha-1,-,Payload,5 kg,mass,5.0,0.3,0.1,,0.3,Box,,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,NPO Kaisant,RU,GCAT (initial),LLEO/S,,97.41,,,,,,,,507.0,495.0,,,,,
67287,2025-313AR,Luca,-,Payload,1U,nanosats.eu,1.0,0.1,0.1,0.1,0.1,Box,0.0691,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,Montenegro Space Research,ME,TLE 2026-05-28,LLEO/S,2026-05-28T03:53:57Z,97.3942,223.4101,0.0011005,72.389,287.8548,15.24159317,94.478,6871.448,500.9,485.7,Montenegro Space Research,Montenegro,Operational,Educational mission with a camera and charger particle sensor.,https://www.nanosats.eu/sat/luca
67283,2025-313AM,Khors No. 5,-,Payload,~12U,estimated (volume),10.0,0.3,0.2,0.2,0.3,Box,0.1596,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,Moskovskiy Gosudarstvennity Tekhnicheskiy Universtitet im. NE Bauman,RU,TLE 2026-05-28,LLEO/S,2026-05-28T04:35:50Z,97.3946,223.3661,0.0011772,74.0356,286.2177,15.23639493,94.511,6873.011,503.0,486.8,,,,,
67251,2025-313D,FRG-10D1,-,Payload,~12U,estimated (volume),10.0,0.3,0.2,0.2,0.3,Box,0.1596,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,Fergani Uzay Teknolojiileri Bilisim Sanayi ve Ticaret A.S.,TR,TLE 2026-05-28,LEO/S,2026-05-28T04:39:06Z,97.5694,219.3648,0.0149696,34.1281,326.9451,14.89550452,96.673,6977.476,703.8,494.9,,,,,
67263,2025-313R,DCS-1,-,Payload,3U,nanosats.eu,1.0,0.1,0.1,0.1,0.1,Box,0.0691,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,TELTN?,TN,TLE 2026-05-28,LLEO/S,2026-05-28T06:39:13Z,97.3963,223.3023,0.0016036,76.6918,283.6106,15.23018695,94.549,6874.878,507.8,485.7,Telnet,Russia,Operational,,https://www.nanosats.eu/sat/dcs-1
,2025-313AE,Argus-312,-,Payload,3U,nanosats.eu,5.0,0.3,0.1,,0.3,Box,,,In orbit,O,2025-12-28,-,Soyuz-2-1B (Fregat),"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PU1S,NPO Kaisant,RU,GCAT (initial),LLEO/S,,97.41,,,,,,,,508.0,494.0,NPO KAISANT,Russia,"Unknown, ?",For drone communications.,https://www.nanosats.eu/sat/argus-312
